customer_id,customer_name,province,amount,note
4880,Vu Quoc Xuan ,NgheAn,10354990,can cham soc
4886,  tran thi dung ,DaNang,3338360,can cham soc
4888,NGUYEN THI YEN,HoChiMinh,472479,
4893,nguyen thi yen,HoChiMinh,710034,moi dang ky
4896,CAO NGOC XUAN,BinhDuong,10413255,can cham soc
4914,  luu minh ich ,KhanhHoa,3784831,
4937,vu  ngoc   oanh,HoChiMinh,1985706,can cham soc
4943,trinh thanh nam,KhanhHoa,2936076,moi dang ky
4962,hoang  ngoc   nam,BinhDuong,433852,khach quen
4969,pham quoc oanh,NgheAn,3818734,VIP tiem nang
4978,NGO MINH XUAN,BinhDuong,758433,can cham soc
4996,  ly huu ich ,BinhDuong,4409085,can cham soc
4998,bui minh dung,HaNoi,1806256,moi dang ky
5000,duong  quoc   oanh,BinhDuong,19521747,moi dang ky
5011,TA VAN UYEN,HoChiMinh,13874450,khach quen
5020,ta van giang,BinhDuong,1722212,
5032,  hoang ngoc son ,BinhDuong,412601,VIP tiem nang
5034,vu  quoc   cuong,ThanhHoa,3047314,VIP tiem nang
5044,Luu Minh Xuan ,ThanhHoa,3015346,
5047,trinh  van   tam,DongNai,372504,VIP tiem nang
5054,  hoang van dung ,KhanhHoa,4354804,can cham soc
5064,dang  thi   tam,HaNoi,870972,can cham soc
5066,  dang quoc viet ,HaNoi,653965,
5067,DUONG THI QUYEN,HaNoi,771469,can cham soc
5096,Ly Minh Hoa ,DongNai,14009885,khach quen
5102,dang  minh   em,HaiPhong,4179734,can cham soc
5108,VO THANH MAI,DongNai,472691,
5111,TA QUOC EM,CanTho,502026,can cham soc
5123,Hoang Thanh Long ,DaNang,4476450,khach quen
5124,  phan minh dung ,DaNang,18181109,moi dang ky
5133,Do Van Hoa ,BinhDuong,517431,can cham soc
5141,Nguyen Thi Long ,CanTho,661733,
5151,Pham Duc Hoa ,BinhDuong,3184106,
5152,TRAN THI DUNG,DongNai,1412573,can cham soc
5154,  ngo minh xuan ,CanTho,10019447,moi dang ky
5159,  tran duc em ,HaNoi,383465,khach quen
5179,Vu Thanh Long ,HaNoi,2712044,
5182,bui  huu   an,HaiPhong,763408,VIP tiem nang
5185,dang minh binh,DaNang,8924493,
5188,Dang Van Cuong ,KhanhHoa,436542,
5195,  hoang minh giang ,ThanhHoa,15538710,
5200,ta quoc phuong,KhanhHoa,1154645,
5208,hoang  quoc   em,DaNang,635354,can cham soc
5214,do thi binh,BinhDuong,641901,moi dang ky
5219,  pham duc an ,NgheAn,1292085,
5242,luu  huu   oanh,HoChiMinh,2936488,
5252,  vo duc uyen ,DaNang,3426420,khach quen
5259,Vu Thanh Dung ,HaNoi,4144675,
5275,VU QUOC UYEN,KhanhHoa,836941,khach quen
5293,LUU THI XUAN,ThanhHoa,4316224,khach quen
5297,vu minh dung,BinhDuong,3169651,
5303,Cao Thi Binh ,KhanhHoa,391390,
5325,Ngo Thi Em ,DongNai,600389,VIP tiem nang
5326,DANG DUC UYEN,HaiPhong,8408690,can cham soc
5336,phan  huu   long,ThanhHoa,2779377,khach quen
5338,Nguyen Minh Ich ,ThanhHoa,680614,khach quen
5342,Hoang Duc Nam ,HoChiMinh,16212292,khach quen
5358,HOANG THI BINH,NgheAn,2625405,VIP tiem nang
5388,bui huu quyen,DongNai,333413,VIP tiem nang
5399,tran van khanh,KhanhHoa,773052,can cham soc
5405,ngo  ngoc   xuan,HoChiMinh,1727196,
5410,ta thanh xuan,HaNoi,650611,
5412,dang van son,DaNang,2495012,
5417,  le thi nam ,DongNai,790217,moi dang ky
5434,Vo Duc Tam ,ThanhHoa,1102180,can cham soc
5444,  ngo duc hoa ,ThanhHoa,1364323,moi dang ky
5448,bui ngoc giang,DongNai,607329,VIP tiem nang
5457,vu  minh   son,BinhDuong,713419,
5467,Ta Duc Uyen ,KhanhHoa,2886295,
5491,ly  ngoc   long,HaiPhong,702939,
5501,NGUYEN HUU SON,CanTho,849432,VIP tiem nang
5507,VU HUU HOA,DongNai,7582009,moi dang ky
5544,  luu quoc phuong ,BinhDuong,13807789,VIP tiem nang
5548,duong  thi   phuc,HaiPhong,302271,khach quen
5555,Ta Duc Son ,BinhDuong,4052641,VIP tiem nang
5573,DUONG THANH XUAN,HaNoi,870808,
5583,cao duc oanh,DaNang,3748876,
5589,TRINH DUC SON,KhanhHoa,3167203,
5606,VO THANH YEN,DaNang,731835,moi dang ky
5622,BUI THI UYEN,NgheAn,351584,VIP tiem nang
5631,Nguyen Thanh Giang ,HaNoi,2060757,moi dang ky
5645,luu  ngoc   hoa,HoChiMinh,4402761,moi dang ky
5704,dang  thanh   yen,DaNang,3884536,
5707,pham  duc   yen,HoChiMinh,3016236,
5709,  phan huu xuan ,DongNai,2542354,can cham soc
5733,ly van xuan,HaiPhong,8009311,moi dang ky
5736,cao minh cuong,KhanhHoa,13819298,khach quen
5791,dang minh oanh,ThanhHoa,1388681,
5809,DANG NGOC BINH,DongNai,1585932,can cham soc
5810,Dang Thi Ich ,DaNang,4256589,can cham soc
5815,VO MINH ICH,NgheAn,425264,
5828,  le minh son ,CanTho,392254,can cham soc
5831,TA THANH VIET,HaiPhong,541462,moi dang ky
5841,HOANG MINH QUYEN,NgheAn,662028,moi dang ky
5843,  pham van oanh ,KhanhHoa,5061780,
5847,hoang  thanh   mai,ThanhHoa,307893,
5849,TA VAN PHUC,DongNai,889562,moi dang ky
5852,Dang Huu Mai ,BinhDuong,722917,khach quen
5875,NGO MINH AN,CanTho,556094,khach quen
5888,Vu Quoc Cuong ,BinhDuong,5921959,moi dang ky
5892,trinh thanh nam,KhanhHoa,545357,moi dang ky
5912,  bui minh long ,ThanhHoa,422832,moi dang ky
5920,LE THI AN,DaNang,292171,
5949,Nguyen Huu Son ,HoChiMinh,8323864,can cham soc
5954,tran van binh,CanTho,13407527,
5956,Ta Ngoc Viet ,DongNai,6820843,
5961,trinh quoc tam,BinhDuong,2853112,VIP tiem nang
5969,  duong quoc phuong ,ThanhHoa,15257155,moi dang ky
5970,NGUYEN QUOC LONG,DaNang,1387267,khach quen
5981,  dang minh an ,CanTho,1297981,moi dang ky
5982,  ta huu quyen ,HoChiMinh,286865,
5999,  ly thanh dung ,BinhDuong,230664,
6000,BUI MINH GIANG,HaiPhong,487363,moi dang ky
6003,PHAN HUU UYEN,HaiPhong,801783,can cham soc
6006,DO THI DUNG,DaNang,897401,
6020,  nguyen quoc xuan ,BinhDuong,810778,VIP tiem nang
6021,Tran Van Mai ,HoChiMinh,571611,
6030,Ta Ngoc An ,DongNai,18782774,moi dang ky
6046,Pham Van Oanh ,HaiPhong,439434,VIP tiem nang
6047,Nguyen Duc Nam ,ThanhHoa,11867879,
6048,Le Minh Hoa ,DongNai,2841562,can cham soc
6068,phan  duc   viet,ThanhHoa,818667,can cham soc
6071,  duong huu binh ,DaNang,634375,can cham soc
6073,dang duc an,ThanhHoa,459887,
6088,nguyen  quoc   giang,ThanhHoa,210804,can cham soc
6089,Trinh Minh Nam ,CanTho,203233,can cham soc
6091,HOANG QUOC NAM,CanTho,5742337,can cham soc
6093,ta quoc cuong,HaiPhong,773500,khach quen
6096,tran van mai,HoChiMinh,4482987,
6098,  luu minh hoa ,KhanhHoa,4065094,khach quen
6099,cao thanh uyen,ThanhHoa,4463150,
6129,BUI THANH HOA,KhanhHoa,491868,VIP tiem nang
6132,PHAM MINH AN,HoChiMinh,249877,
6149,  phan thanh ich ,ThanhHoa,639415,
6155,NGO QUOC UYEN,DongNai,403421,khach quen
6164,duong quoc uyen,HoChiMinh,17194698,
6169,Ta Van Cuong ,BinhDuong,3759836,
6172,  le duc uyen ,CanTho,4167645,
6178,  le thi long ,BinhDuong,750526,can cham soc
6183,NGO VAN OANH,BinhDuong,5703941,khach quen
6186,BUI THI NAM,HaNoi,1657474,can cham soc
6189,Phan Van Mai ,HoChiMinh,587863,VIP tiem nang
6191,Bui Ngoc Son ,KhanhHoa,11576863,khach quen
6192,Dang Duc Viet ,DongNai,7403306,moi dang ky
6227,bui  minh   yen,HaNoi,1999858,khach quen
6243,tran minh an,HaiPhong,12464751,VIP tiem nang
6257,trinh duc an,ThanhHoa,4498384,VIP tiem nang
6263,NGUYEN THANH ICH,KhanhHoa,1345973,moi dang ky
6264,duong  minh   hoa,HaiPhong,18560275,khach quen
6270,ta minh tam,NgheAn,871921,
6320,cao  van   ich,HaNoi,1550167,can cham soc
6324,ngo  duc   uyen,HoChiMinh,387101,
6337,vo  duc   binh,HaNoi,531967,can cham soc
6348,cao  minh   ich,KhanhHoa,724312,can cham soc
6359,VU DUC SON,BinhDuong,2730691,can cham soc
6367,bui  thanh   quyen,DaNang,16621759,
6371,vu ngoc ich,HaiPhong,3853554,moi dang ky
6403,Vu Thanh Khanh ,CanTho,4309393,VIP tiem nang
6404,NGO NGOC YEN,NgheAn,518958,
6417,nguyen  thanh   ich,NgheAn,602810,VIP tiem nang
6425,vu  quoc   xuan,DaNang,641661,can cham soc
6428,VO THANH LONG,BinhDuong,825001,khach quen
6430,  duong van viet ,HaiPhong,410935,
6455,  tran thanh oanh ,ThanhHoa,2260829,can cham soc
6471,le ngoc yen,KhanhHoa,529576,can cham soc
6514,luu  huu   quyen,KhanhHoa,4471069,can cham soc
6540,ngo thi xuan,HaiPhong,538770,moi dang ky
6543,duong thanh uyen,DongNai,473772,VIP tiem nang
6551,Tran Quoc Phuc ,DongNai,683611,
6557,Do Quoc Cuong ,BinhDuong,633544,VIP tiem nang
6562,  trinh quoc khanh ,KhanhHoa,829438,khach quen
6575,bui duc oanh,HaNoi,635807,
6579,ngo thanh oanh,KhanhHoa,562624,VIP tiem nang
6595,bui  huu   xuan,HaiPhong,8968283,moi dang ky
6598,trinh van nam,DongNai,3067081,
6608,duong van an,ThanhHoa,1472677,can cham soc
6620,TRAN THI AN,HaiPhong,7264717,khach quen
6621,cao  thanh   yen,NgheAn,237276,can cham soc
6651,Pham Quoc Dung ,KhanhHoa,451104,
6656,  tran quoc viet ,KhanhHoa,17527701,khach quen
6659,ngo  thi   hoa,DongNai,12244906,
6663,do  duc   oanh,HaiPhong,3646059,
6664,LUU QUOC PHUONG,ThanhHoa,885242,
6666,ta minh son,ThanhHoa,1730294,moi dang ky
6675,TRINH THI PHUC,NgheAn,17585944,can cham soc
6688,ta  thi   hoa,HaNoi,1988744,
6694,Vu Duc Uyen ,HaNoi,16717231,can cham soc
6707,vu  minh   xuan,DongNai,1177117,khach quen
6713,do  thanh   yen,KhanhHoa,693000,
6732,  trinh van long ,KhanhHoa,2747777,VIP tiem nang
6733,TA MINH ICH,DongNai,745625,can cham soc
6765,  trinh quoc viet ,DongNai,737481,
6774,  bui van quyen ,KhanhHoa,342718,moi dang ky
6776,  ly duc nam ,HaiPhong,15382796,VIP tiem nang
6788,LUU NGOC CUONG,ThanhHoa,2140489,can cham soc
6803,Luu Minh Hoa ,BinhDuong,2662185,
6811,pham  quoc   xuan,HaiPhong,16157451,khach quen
6815,Ta Quoc Ich ,BinhDuong,724302,khach quen
6826,duong  minh   mai,ThanhHoa,1263124,khach quen
6830,hoang minh tam,BinhDuong,678139,moi dang ky
6833,duong van quyen,HaiPhong,390794,can cham soc
6834,Cao Thi Son ,DongNai,858846,moi dang ky
6841,vu  huu   binh,HaiPhong,424274,VIP tiem nang
6868,luu thi yen,HoChiMinh,3864021,
6880,  bui huu ich ,BinhDuong,2748659,VIP tiem nang
6888,Pham Thanh Son ,CanTho,4085151,
6890,vu van uyen,HoChiMinh,639710,VIP tiem nang
6893,ngo  thanh   tam,HaiPhong,256428,khach quen
6904,cao ngoc an,DongNai,776260,can cham soc
6908,Ta Van Phuc ,NgheAn,11390382,moi dang ky
6918,  tran duc xuan ,HaiPhong,799453,can cham soc
6919,ngo huu ich,NgheAn,828973,VIP tiem nang
6934,vo  duc   binh,DongNai,2440508,
6939,hoang minh giang,HaNoi,517650,
6941,  pham thanh nam ,HaiPhong,4285931,
6946,  vu huu an ,ThanhHoa,754729,khach quen
6951,  phan minh son ,NgheAn,477367,
6952,PHAM NGOC AN,HoChiMinh,12427541,
6989,TRAN VAN OANH,DongNai,621618,VIP tiem nang
7005,  tran huu long ,BinhDuong,1592925,khach quen
7022,  trinh thanh em ,NgheAn,17183620,moi dang ky
7033,  phan thanh phuc ,DaNang,246200,
7040,LY DUC QUYEN,HoChiMinh,321251,
7048,dang  thi   long,CanTho,312042,
7053,  phan thi tam ,HaiPhong,256053,moi dang ky
7054,BUI NGOC UYEN,BinhDuong,3673690,khach quen
7055,bui ngoc yen,BinhDuong,387561,VIP tiem nang
7084,  cao huu son ,HoChiMinh,4025289,khach quen
7092,Do Ngoc Dung ,ThanhHoa,235344,
7096,  do minh ich ,NgheAn,607892,can cham soc
7097,  cao ngoc tam ,HaNoi,392094,khach quen
7105,Nguyen Quoc Long ,DaNang,1592307,can cham soc
7109,Le Ngoc Khanh ,DaNang,598886,
7143,Pham Thi Uyen ,HaNoi,446745,
7162,Ly Thanh Nam ,ThanhHoa,4249514,
7169,Cao Van Oanh ,CanTho,8300599,VIP tiem nang
7173,DANG VAN KHANH,HaNoi,3858802,khach quen
7177,ngo  huu   ich,HaiPhong,2970273,khach quen
7182,  bui huu dung ,NgheAn,811902,khach quen
7188,  tran thi phuong ,HaiPhong,15975116,moi dang ky
7218,  tran ngoc hoa ,KhanhHoa,3143559,VIP tiem nang
7223,Duong Thanh Viet ,HaiPhong,755744,khach quen
7232,Ta Van Giang ,HaNoi,3155961,VIP tiem nang
7241,phan thi phuong,HaNoi,1930688,
7242,Ngo Thanh Hoa ,HoChiMinh,646812,
7243,  ta ngoc yen ,BinhDuong,481807,khach quen
7247,do huu uyen,HaiPhong,513819,
7250,  nguyen van em ,HaNoi,17736761,
7252,nguyen thi oanh,HoChiMinh,692391,moi dang ky
7264,Pham Duc Long ,KhanhHoa,783524,khach quen
7275,do  thi   nam,KhanhHoa,1691453,khach quen
7283,  bui quoc em ,HaNoi,681707,can cham soc
7295,  phan duc yen ,DaNang,702310,
7305,ly quoc xuan,HoChiMinh,3385062,VIP tiem nang
7306,  ngo huu tam ,KhanhHoa,265547,moi dang ky
7313,Ly Duc Tam ,KhanhHoa,316097,khach quen
7323,phan ngoc oanh,HaiPhong,253091,
7333,Trinh Thanh An ,HoChiMinh,13186499,khach quen
7351,  vu huu hoa ,HoChiMinh,3064274,VIP tiem nang
7356,Vo Thi Son ,DaNang,435733,
7362,Vo Minh Oanh ,ThanhHoa,1646936,can cham soc
7375,BUI QUOC NAM,HaNoi,3266380,moi dang ky
7385,do thi quyen,DaNang,1614347,can cham soc
7386,  dang huu yen ,HaiPhong,598807,
7403,nguyen huu uyen,DaNang,665113,can cham soc
7410,tran  thanh   em,BinhDuong,2452060,khach quen
7429,do  duc   dung,BinhDuong,3992901,
7433,PHAM MINH MAI,HaiPhong,861981,
7451,  bui ngoc tam ,NgheAn,6444435,moi dang ky
7459,tran  huu   mai,HoChiMinh,4412654,VIP tiem nang
7460,nguyen ngoc dung,HoChiMinh,487906,
7461,HOANG HUU EM,HaNoi,6368296,moi dang ky
7470,DANG MINH GIANG,HoChiMinh,19019621,can cham soc
7482,Le Thanh Viet ,ThanhHoa,414810,VIP tiem nang
7483,Vu Thi Xuan ,DaNang,706758,
7494,phan thanh giang,DaNang,841611,khach quen
7500,dang  duc   yen,DongNai,803910,khach quen
7529,  cao huu viet ,KhanhHoa,489032,
7541,trinh minh an,CanTho,343124,
7544,  do huu phuong ,NgheAn,15628229,VIP tiem nang
7551,  phan quoc dung ,DongNai,9648059,can cham soc
7556,Pham Van Dung ,CanTho,502472,VIP tiem nang
7569,ta van mai,HaiPhong,12657921,khach quen
7574,  pham minh dung ,ThanhHoa,16267201,khach quen
7575,  luu duc binh ,HaNoi,1345196,
7577,LY MINH XUAN,KhanhHoa,729799,
7578,  tran ngoc mai ,HoChiMinh,646388,VIP tiem nang
7584,NGUYEN THI CUONG,ThanhHoa,2028842,khach quen
7591,tran  thanh   oanh,HaNoi,486687,VIP tiem nang
7595,PHAM VAN MAI,CanTho,836067,
7606,phan  duc   xuan,HaNoi,896208,
7609,LE NGOC MAI,HaiPhong,1634520,VIP tiem nang
7611,trinh duc son,HaiPhong,3758427,khach quen
7615,PHAN VAN SON,NgheAn,4006942,can cham soc
7626,vu quoc yen,ThanhHoa,3983980,moi dang ky
7642,ngo  duc   xuan,CanTho,517497,can cham soc
7645,HOANG NGOC GIANG,DaNang,1047755,VIP tiem nang
7646,le  thanh   son,DaNang,720372,moi dang ky
7657,HOANG MINH XUAN,ThanhHoa,5906473,
7679,VO VAN XUAN,KhanhHoa,1455392,khach quen
7686,  pham ngoc yen ,DongNai,1997314,can cham soc
7687,pham  ngoc   uyen,DongNai,4493029,
7705,Vo Quoc Long ,HaNoi,2053022,moi dang ky
7707,duong van viet,DongNai,3143616,
7716,vo  huu   phuc,ThanhHoa,4244214,
7729,  hoang duc an ,HaNoi,3836214,
7754,  trinh huu dung ,HaNoi,19869878,
7769,  pham ngoc phuong ,BinhDuong,662851,
7781,NGO VAN CUONG,BinhDuong,353941,
7785,Vu Van Cuong ,NgheAn,3594858,
7787,VO THANH SON,CanTho,3159627,VIP tiem nang
7791,trinh  quoc   giang,DaNang,3163440,khach quen
7795,  ly duc an ,HoChiMinh,2105243,khach quen
7798,DANG DUC MAI,CanTho,1383585,
7800,le minh oanh,KhanhHoa,1474691,moi dang ky
7801,  luu thanh em ,HaNoi,2692194,khach quen
7802,Pham Van Nam ,DaNang,1902482,moi dang ky
7805,ly  huu   tam,HoChiMinh,9051108,can cham soc
7807,  ta quoc giang ,HaNoi,2686409,
7818,  cao thi khanh ,HoChiMinh,1215744,
7918,cao  ngoc   an,KhanhHoa,746802,
7924,  ngo van ich ,KhanhHoa,4374519,moi dang ky
7946,trinh van viet,HoChiMinh,3256697,moi dang ky
7959,vo thanh mai,HoChiMinh,1802780,moi dang ky
7972,  phan minh khanh ,BinhDuong,792292,can cham soc
7975,  ly ngoc phuc ,BinhDuong,19965385,
7979,pham  quoc   binh,BinhDuong,716820,
7994,ta minh phuong,HoChiMinh,252444,VIP tiem nang
8026,tran  thanh   khanh,HaNoi,3511264,moi dang ky
8028,  ngo duc long ,KhanhHoa,4466331,VIP tiem nang
8052,  ly thi phuc ,CanTho,803678,moi dang ky
8061,VO QUOC SON,ThanhHoa,259606,
8063,Vo Ngoc Uyen ,HoChiMinh,2848561,khach quen
8078,NGO MINH PHUONG,HaNoi,223982,VIP tiem nang
8083,TRINH MINH AN,BinhDuong,323698,
8084,Pham Van Mai ,HaNoi,468815,moi dang ky
8092,VU THI OANH,HaNoi,476045,can cham soc
8106,  ta thanh xuan ,KhanhHoa,544775,VIP tiem nang
8129,tran  duc   hoa,KhanhHoa,4318144,
8140,  nguyen van quyen ,KhanhHoa,2156769,
8146,do  ngoc   phuc,DaNang,637374,khach quen
8157,ly huu hoa,NgheAn,885881,
8162,tran  minh   em,CanTho,1148166,
8166,PHAN NGOC PHUONG,KhanhHoa,1051571,VIP tiem nang
8181,bui  thanh   yen,HoChiMinh,3678042,
8182,do van phuong,NgheAn,4007833,moi dang ky
8204,Hoang Van An ,HoChiMinh,1187016,can cham soc
8207,Vo Van Yen ,CanTho,755338,VIP tiem nang
8216,cao  quoc   viet,KhanhHoa,628077,khach quen
8223,cao  van   phuc,HoChiMinh,6753471,
8233,hoang ngoc binh,HaiPhong,546600,
8246,ngo  thanh   viet,CanTho,2802473,
8249,Do Huu Khanh ,KhanhHoa,219119,
8253,  vu minh nam ,BinhDuong,2598601,moi dang ky
8257,LE HUU SON,CanTho,786476,moi dang ky
8261,vo  van   uyen,NgheAn,777178,
8263,ngo minh an,HaiPhong,2913365,khach quen
8282,do  duc   binh,DaNang,12035378,moi dang ky
8286,Ly Quoc Phuc ,NgheAn,470259,
8287,vo  minh   uyen,HoChiMinh,16486586,can cham soc
8299,NGO HUU GIANG,HaiPhong,2073735,khach quen
8305,HOANG THI SON,DaNang,519499,khach quen
8308,pham  thi   ich,HoChiMinh,4275599,can cham soc
8322,nguyen duc ich,HoChiMinh,590512,VIP tiem nang
8329,Duong Thi Khanh ,DongNai,4488799,VIP tiem nang
8338,  ly ngoc viet ,HoChiMinh,3452765,VIP tiem nang
8344,do quoc long,ThanhHoa,376080,khach quen
8352,NGO QUOC ICH,DongNai,3175400,
8357,  phan thanh em ,HoChiMinh,6039891,
8358,duong  thi   em,HoChiMinh,16353237,
8361,pham ngoc son,HaiPhong,775915,can cham soc
8364,  trinh duc hoa ,NgheAn,3223450,moi dang ky
8373,DO DUC HOA,BinhDuong,2907652,moi dang ky
8384,LUU MINH QUYEN,NgheAn,3284579,khach quen
8400,Vo Van Xuan ,ThanhHoa,613913,can cham soc
8404,  duong huu binh ,DaNang,3174231,
8417,luu quoc an,DongNai,764101,VIP tiem nang
8419,cao thanh giang,DongNai,2312103,khach quen
8420,tran  huu   mai,BinhDuong,545965,can cham soc
8441,  duong huu giang ,ThanhHoa,424504,can cham soc
8455,  nguyen minh hoa ,HoChiMinh,2737239,
8457,duong quoc binh,HoChiMinh,427828,
8468,  vu minh xuan ,ThanhHoa,474352,
8470,luu thi oanh,KhanhHoa,667415,can cham soc
8475,TRAN HUU XUAN,HoChiMinh,895843,khach quen
8492,TRINH THANH OANH,NgheAn,2680432,can cham soc
8501,ly duc ich,CanTho,231379,moi dang ky
8510,Luu Minh Dung ,CanTho,13586345,
8512,Vu Quoc Hoa ,ThanhHoa,695431,moi dang ky
8514,vu  minh   ich,HaiPhong,16960784,
8546,ngo  thanh   mai,KhanhHoa,378524,
8553,PHAN THANH XUAN,BinhDuong,5200370,VIP tiem nang
8557,DANG HUU YEN,NgheAn,2158731,
8558,  ngo minh quyen ,KhanhHoa,2909420,moi dang ky
8575,NGO DUC KHANH,DaNang,282754,
8589,  pham huu giang ,HoChiMinh,633877,can cham soc
8593,  luu van xuan ,HaNoi,207807,khach quen
8603,  dang huu hoa ,HoChiMinh,3459177,moi dang ky
8614,Do Minh Khanh ,BinhDuong,13223144,VIP tiem nang
8630,Phan Quoc Xuan ,HaiPhong,2855150,can cham soc
8656,TA HUU GIANG,DongNai,16860552,can cham soc
8658,  duong minh mai ,DaNang,536767,can cham soc
8675,Phan Thanh Binh ,DaNang,12925030,moi dang ky
8688,  luu thi uyen ,BinhDuong,331278,can cham soc
8689,nguyen quoc oanh,NgheAn,263328,VIP tiem nang
8692,PHAN DUC KHANH,HaiPhong,425904,
8718,DUONG VAN GIANG,HaNoi,2534733,moi dang ky
8722,  dang minh binh ,KhanhHoa,3333871,khach quen
8738,dang  duc   xuan,CanTho,771956,khach quen
8740,PHAN DUC CUONG,BinhDuong,3968091,VIP tiem nang
8748,NGO HUU MAI,DaNang,11173437,VIP tiem nang
8765,duong minh xuan,BinhDuong,1863196,VIP tiem nang
8770,LY HUU PHUONG,HaiPhong,854875,moi dang ky
8774,  vu huu phuc ,HaNoi,434124,can cham soc
8790,Ta Duc Quyen ,HoChiMinh,3347474,khach quen
8796,duong  quoc   khanh,HaiPhong,570820,moi dang ky
8801,  vo minh oanh ,ThanhHoa,2754149,
8802,ta minh oanh,ThanhHoa,871475,VIP tiem nang
8807,tran thanh ich,ThanhHoa,1831106,can cham soc
8808,  vu thanh uyen ,NgheAn,1573759,can cham soc
8828,tran  quoc   phuc,KhanhHoa,7924966,can cham soc
8830,vu  huu   hoa,NgheAn,411877,
8831,  vu thi long ,KhanhHoa,3713150,can cham soc
8839,  trinh huu em ,NgheAn,794097,can cham soc
8841,  hoang minh hoa ,HoChiMinh,1806361,can cham soc
8843,CAO VAN MAI,KhanhHoa,1867140,
8846,pham  van   long,KhanhHoa,386653,VIP tiem nang
8855,nguyen  ngoc   khanh,HoChiMinh,566867,khach quen
8875,phan duc long,DaNang,857603,
8883,  luu ngoc khanh ,NgheAn,701333,
8887,  cao minh son ,CanTho,323025,moi dang ky
8888,Nguyen Van Binh ,KhanhHoa,689201,
8891,  phan thanh hoa ,CanTho,550541,
8903,  trinh thi tam ,BinhDuong,561772,moi dang ky
8923,tran  van   quyen,HaiPhong,9443903,moi dang ky
8935,PHAM THANH KHANH,HoChiMinh,2258655,
8938,Cao Thi Giang ,ThanhHoa,378643,khach quen
8949,Dang Ngoc Long ,HaNoi,2565870,khach quen
8951,hoang  quoc   em,NgheAn,627035,khach quen
8953,cao thi phuc,KhanhHoa,341984,khach quen
8967,  bui thanh uyen ,KhanhHoa,3959196,khach quen
8969,bui  van   uyen,BinhDuong,3410081,VIP tiem nang
8980,  trinh thanh binh ,DaNang,6367809,
9005,  le thanh ich ,KhanhHoa,619441,VIP tiem nang
9033,  hoang thi an ,KhanhHoa,778496,can cham soc
9039,CAO THANH QUYEN,CanTho,10611639,can cham soc
9042,  phan duc oanh ,HoChiMinh,828756,khach quen
9073,ngo thi binh,BinhDuong,545743,VIP tiem nang
9084,Luu Duc Khanh ,HoChiMinh,7935364,
9090,  trinh huu yen ,DongNai,813072,can cham soc
9095,DUONG MINH SON,KhanhHoa,885752,
9099,cao  ngoc   giang,KhanhHoa,219430,moi dang ky
9108,cao  van   long,KhanhHoa,3808449,
9114,Do Thi Nam ,ThanhHoa,4238079,khach quen
9128,cao  huu   xuan,HoChiMinh,373473,
9133,TRAN QUOC PHUC,HoChiMinh,2412512,khach quen
9140,trinh  van   yen,CanTho,1564942,khach quen
9151,  dang van cuong ,HaiPhong,811514,
9167,Tran Huu Khanh ,HoChiMinh,430969,VIP tiem nang
9172,  pham thanh oanh ,BinhDuong,2180101,moi dang ky
9174,nguyen  thi   long,KhanhHoa,837471,
9206,VO VAN ICH,NgheAn,544291,
9232,DUONG MINH SON,HaiPhong,456434,VIP tiem nang
9264,DANG VAN NAM,HoChiMinh,1786499,moi dang ky
9265,  cao huu phuc ,DaNang,561484,
9288,TA DUC SON,HaiPhong,866752,
9292,ly  ngoc   quyen,DaNang,2751980,VIP tiem nang
9295,Hoang Van Long ,CanTho,1040934,VIP tiem nang
9298,ngo thanh hoa,DongNai,451642,
9302,VO MINH AN,KhanhHoa,324323,
9326,do  duc   em,ThanhHoa,1329615,VIP tiem nang
9331,vu  minh   phuc,CanTho,427695,moi dang ky
9335,vo huu uyen,HaNoi,14997775,
9340,luu duc nam,HaiPhong,9160490,VIP tiem nang
9347,DANG THI OANH,HoChiMinh,378137,moi dang ky
9364,phan  duc   tam,HaiPhong,273299,VIP tiem nang
9390,tran minh em,HaNoi,477761,
9418,do duc phuong,HaNoi,2526031,moi dang ky
9426,  hoang duc quyen ,HoChiMinh,1930747,
9467,pham  ngoc   an,DongNai,1241786,khach quen
9472,VO THI AN,NgheAn,5630928,
9477,bui  duc   tam,DongNai,448768,moi dang ky
